,LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
1660,XAIC,NYCEEC,X,LSSMNY : Early Life Children's Center 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-292-7015,888 Westchester Ave,10459,1,53,1012130,238249,djorge@lssny.org,,5,9,3,08XAIC,40.820809000000004,-73.899389,2,17,87,2005346.0,2026960030.0,Longwood                                                                   
1661,XAID,NYCEEC,X,LSSMNY : Early Life Children's Center 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-297-2900,80 East 181 St,10453,1,84,1010712,250788,jcebeno@lssny.org,http://lssny.org,3,7,1,10XAID,40.855076000000004,-73.904199,5,14,241,2013953.0,2031780032.0,Mount Hope                                                                 
1662,XAIE,NYCEEC,X,Mid Bronx CCRP ECC 3,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-962-9384,1360 Ogden Ave,10452,1,25,1005142,245938,ogdendc@midbronx.org,http://midbronx.org/,3,6,1,09XAIE,40.841677000000004,-73.92470300000001,4,16,211,2003376.0,2025220043.0,Highbridge                                                                 
1663,XAIF,NYCEEC,X,Be Above 52,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-466-7519,1810 Davidson Ave,10453,1,71,1008628,248837,gmoriah@babove.com,,3,7,2,10XAIF,40.849425,-73.91226800000001,5,14,217,2109470.0,2028610129.0,University Heights-Morris Heights                                          
1664,XAIM,NYCEEC,X,Highbridge Advisory Council ECC #3,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-293-9196,1399 Ogden Ave,10452,1,29,1005135,246172,souting@hacss.com,http://highbridgeadvisorycouncil.com,3,7,1,09XAIM,40.842292,-73.924276,4,16,201,2116205.0,2025350010.0,Highbridge                                                                 
1665,XAIN,NYCEEC,X,Highbridge Advisory Council DCC ( Nelson Avenue ),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-681-5216,1181 Nelson Ave,10452,1,72,1004754,244325,afortes@hacfs.com,http://hacfs.org,7,8,2,09XAIN,40.837232,-73.925706,4,16,199,2003301.0,2025160051.0,Highbridge                                                                 
1666,XAIQ,NYCEEC,X,Richard H Mangum ELC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-590-0673,383 E 162nd St,10451,1,18,1008089,239884,mpaulino@hacfs.com,http://hacfs.org,3,3,2,09XAIQ,40.824952,-73.913944,3,17,143,2126620.0,2024080052.0,East Concourse-Concourse Village                                           
1667,XAKJ,NYCEEC,X,Wake - Eden Christian Academy,,718-325-8056,2074 Strang Ave,10466,1,36,1028603,263806,academy@wakeeden.org,,3,7,1,11XAKJ,40.890772999999996,-73.839801,12,12,426,2066715.0,2049580032.0,Woodlawn-Wakefield                                                         
1668,XAJB,NYCEEC,X,"Concourse House, HDFC",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-801-2515,2348 Webster Ave,10458,1,65,1013411,251627,wgelabert@concoursehouse.org,http://concoursehouse.org,3,3,2,10XAJB,40.857603000000005,-73.894699,6,15,38302,2115299.0,2030310021.0,Fordham South                                                              
1669,XAJD,NYCEEC,X,Bronx ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-764-2409,1515 Southern Blvd,10460,1,40,1014570,242931,cmiree@childrensaidsociety.org,http://childrensaidsociety.org,3,7,1,12XAJD,40.833734,-73.889934,3,17,155,2113511.0,2029770110.0,Crotona Park East                                                          
1670,XAJF,NYCEEC,X,Brightside Academy - Louis Nine,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-991-2119,1336 Louis Nine Blvd,10459,1,39,1014127,242267,singram@brightsideacademy.com,http://brightsideacademy.com,5,7,1,12XAJF,40.831474,-73.89229399999999,3,17,123,2118405.0,2029767501.0,Crotona Park East                                                          
1671,XAJG,NYCEEC,X,Brightside Academy - Southern,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-842-2252,1093 Southern Blvd,10459,1,38,1014083,240232,adavis@brightsideacademy.com,http://brightsideacademy.com,5,7,1,12XAJG,40.825924,-73.89193,2,17,12701,2005806.0,2027270045.0,Hunts Point                                                                
1672,XAJJ,NYCEEC,X,Sharon Baptist - Center II,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-299-6500,279 East Burnside Ave,10457,1,54,1011451,249405,ecollazo70@yahoo.com,http://sharonbaptistheadstart.org,3,1,1,09XAJJ,40.851154,-73.901891,5,15,381,2013673.0,2031560081.0,Mount Hope                                                                 
1673,XAJK,NYCEEC,X,Brightside Academy - St. Ann's,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-585-1472,780 St Anns Ave,10456,1,31,1009167,238132,johrablo@brightsideacademy.com,http://brightsideacademy.com,5,1,1,07XAJK,40.819633,-73.910453,1,17,75,2117695.0,2026187501.0,Melrose South-Mott Haven North                                             
1674,XAJR,NYCEEC,X,"Providence Rest Child DCC, Inc.",,718-823-3588,3310 Campbell Dr,10465,1,18,1034871,244741,srtadcsjb@aol.com,http://providencerest.org,5,9,3,08XAJR,40.838253,-73.81747,10,13,27402,2075317.0,2054090133.0,Pelham Bay-Country Club-City Island                                        
1675,XAJT,NYCEEC,X,East Tremont Child Care And Development Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-731-4166,1811 Crotona Ave,10457,1,29,1013492,246478,etccdc@aol.com,http://etccdc.com,7,7,1,12XAJT,40.842893,-73.893457,6,15,36902,2092141.0,2029440001.0,East Tremont                                                               
1676,XAJU,NYCEEC,X,Children's Aid At P.S. 211,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-821-4222,1919 Prospect Ave,10457,1,28,1014768,246818,Tracyp@childrensaidsociety.org,,3,6,1,12XAJU,40.843546,-73.88975500000001,6,17,36901,2094582.0,2029510032.0,East Tremont                                                               
1677,XAKA,NYCEEC,X,Intervale ( Center #2 ),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-542-1161,1054 Intervale Ave,10459,1,62,1012885,239768,geure@lapen.com,http://lapen.com,5,9,3,12XAKA,40.824822999999995,-73.896839,2,17,131,2005481.0,2027050009.0,Longwood                                                                   
1678,XATO,NYCEEC,X,St. Anselm School,,718-993-9464,685 Tinton Ave,10455,1,90,1010413,236667,b223@adnyeducation.org,http://stanselmbx.org,3,3,1,07XATO,40.816288,-73.905151,1,17,79,2004684.0,2026540001.0,Melrose South-Mott Haven North                                             
1679,XAKB,NYCEEC,X,Watson Avenue ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-828-9400,1880 Watson Ave,10472,1,44,1022610,241011,catherine.budington@birchfamilyservices.org,http://birchfamilyservices.org,3,3,1,08XAKB,40.828307,-73.86156,9,18,44,2023653.0,2037320039.0,Soundview-Bruckner                                                         
1680,XAKD,NYCEEC,X,Sound Dale Center For Ece,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-378-3533,1211 Croes Ave,10472,1,76,1019956,241613,bronxdale@verizon.net,,3,4,1,12XAKD,40.829767,-73.870728,9,18,68,2024083.0,2037480015.0,Soundview-Bruckner                                                         
1681,XAKE,NYCEEC,X,Bronx River Early Learn Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-842-6582,1555 East 174th St,10472,1,35,1017906,243401,angelamazzone@yahoo.com,,3,7,2,12XAKE,40.834294,-73.87885,9,18,62,2092903.0,2038860002.0,West Farms-Bronx River                                                     
1682,XAKF,NYCEEC,X,Stepping Stone Day School,,718-554-2025,2826 Westchester Ave,10461,1,18,1029809,246901,danf@steppingstonedayschool.org,http://steppingstonedayschool.com,7,3,2,08XAKF,40.844557,-73.83542,10,13,26602,2045795.0,2041560011.0,Pelham Bay-Country Club-City Island                                        
1683,XAKH,NYCEEC,X,Labor Bathgate Community CCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-583-3850,1638 Anthony Ave,10457,1,30,1010601,246201,laborbathgate@yahoo.com,,3,3,2,09XAKH,40.842662,-73.904889,4,16,167,2009316.0,2028880021.0,Claremont-Bathgate                                                         
1684,XAKO,NYCEEC,X,Episcopal Social Services Head Start ( Paul's House ),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-401-5133,500 Bergen Ave,10455,1,17,1006992,236189,damesa@e-s-s.org,http://essnyc.org,3,4,1,07XAKO,40.814876,-73.918234,1,8,43,2112706.0,2022920013.0,Mott Haven-Port Morris                                                     
1685,XAKQ,NYCEEC,X,Help III,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-583-1511,785 Crotona Park North,10460,1,13,1014332,245620,ldavis@helpusa.org,http://helpusa.org,3,3,2,12XAKQ,40.840627000000005,-73.89143299999999,6,17,367,2117956.0,2029520014.0,East Tremont                                                               
1686,XAKR,NYCEEC,X,Prospect ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-617-6100,730 Kelly St,10455,1,11,1012083,236777,lcano@hfhnyc.org,http://hfhnyc.org,2,7,1,08XAKR,40.816517,-73.89971700000001,2,8,85,2094332.0,2027080025.0,Longwood                                                                   
1687,XAKX,NYCEEC,X,Anna Lefkowitz DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-292-8682,690 Westchester Ave,10455,1,30,1010022,236827,judy.valez.phm@gmail.com,http://philiphmichaels.org,3,7,1,07XAKX,40.816584000000006,-73.907585,1,17,79,2091976.0,2026540002.0,Melrose South-Mott Haven North                                             
1688,XAKZ,NYCEEC,X,Harry H Gordon School ( NYL ),,718-367-5917,2465 Bathgate Ave,10458,1,8,1014939,251939,Melissa.bybel@yai.org,http://yai.org,2,4,2,10XAKZ,40.858243,-73.888671,6,15,387,2011776.0,2030580020.0,Belmont                                                                    
1689,XALA,NYCEEC,X,Westchester Tremont DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-824-7390,2547 East Tremont Ave,10461,1,52,1026167,246560,enrollwtdcc@optimum.net,http://wtdcc.com,3,3,2,11XALA,40.843024,-73.848478,11,13,256,2044137.0,2040780010.0,Van Nest-Morris Park-Westchester Square                                    
1690,XALB,NYCEEC,X,WHEDco Early Childhood Discovery Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-839-1156,50 East 168th St,10452,1,96,1006644,244022,ybriu@whedco.org,http://whedco.org,3,3,2,09XALB,40.836725,-73.919292,4,16,197,2101464.0,2024800001.0,West Concourse                                                             
1691,XALE,NYCEEC,X,Np Ready Set Learn,,718-484-8210,830 Fox St,10459,1,36,1013027,237140,mimiallen26@gmail.com,,3,6,2,08XALE,40.817576,-73.896232,2,17,89,2120355.0,2027210010.0,Hunts Point                                                                
1692,XALJ,NYCEEC,X,"St. Jemuel Group Family Day Care, Inc.",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-601-9753,2836 Webb Ave,10468,1,28,1011744,257263,saintjemuel@hotmail.com,http://saintjemueldaycare.com,3,6,1,10XALJ,40.87299,-73.900734,8,14,26702,2015414.0,2032500062.0,Van Cortlandt Village                                                      
1693,XALQ,NYCEEC,X,Blondell Joyner DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-665-7791,901 Tinton Ave,10456,1,26,1010864,238710,vsalters@sebnc.org,http://sebnc.org,7,3,2,08XALQ,40.82168,-73.903568,3,16,133,2091959.0,2026380090.0,Morrisania-Melrose                                                         
1694,XALR,NYCEEC,X,Five Star DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-292-4774,3261 Third Ave,10456,1,41,1009508,239708,Kamey@sebnc.org,http://sebnc.org,3,3,1,08XALR,40.824489,-73.908528,3,17,185,2001228.0,2023680039.0,Morrisania-Melrose                                                         
1695,XALV,NYCEEC,X,Kingsbridge Heights Community Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-690-9466,295 West 231st St,10463,1,134,1009731,260248,ydisla@khcc-nyc.org,http://khcc-nyc.org,3,3,1,10XALV,40.880697999999995,-73.908162,8,11,289,2087522.0,2057130087.0,Spuyten Duyvil-Kingsbridge                                                 
1696,XALW,NYCEEC,X,Sharon Baptist - Center I,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-585-5876,507 East 165th St,10456,1,61,1009672,240510,wmaysonet012@yahoo.com,http://sharonbaptistheadstart.org,3,1,2,09XALW,40.826655,-73.908215,3,16,185,2001278.0,2023700045.0,Morrisania-Melrose                                                         
1697,XALY,NYCEEC,X,LSSMNY : Early Life Children's Center 4,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-962-4344,200 West Tremont Ave,10453,1,93,1007183,249635,dshuler@lssny.org,http://lssny.org,3,8,2,09XALY,40.851984,-73.916804,5,14,20502,2008966.0,2028770522.0,University Heights-Morris Heights                                          
1698,XALZ,NYCEEC,X,Mid Bronx Sr. Citizen Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-684-4790,100 East Mt Eden Ave,10452,1,96,1008365,246524,campbell.stephanie13@yahoo.com,,5,6,1,09XALZ,40.843540999999995,-73.912817,4,14,209,2008017.0,2028370011.0,West Concourse                                                             
1699,XARN,NYCEEC,X,Trabajamos Community Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-294-4333,1905 Morris Ave,10453,1,27,1009670,248955,lbtrabajamos_hs@yahoo.com,,3,6,1,09XARN,40.849902,-73.907951,5,14,23301,2109804.0,2028280037.0,Mount Hope                                                                 
1700,XAMA,NYCEEC,X,Brightside Academy - White Plains #2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-653-4043,3942 White Plns Rd,10466,1,46,1022761,262392,lmcgee@brightsideacademy.com,http://brightsideacademy.com,5,7,1,11XAMA,40.886856,-73.86098199999999,12,12,396,2063371.0,2048370051.0,Williamsbridge-Olinville                                                   
1701,XAMB,NYCEEC,X,Trabajamos Community Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-962-9720,2167 University Ave,10453,1,40,1009274,251887,pcordero.trabajamos@gmail.com,http://trabajamoschs.com,3,6,1,10XAMB,40.858088,-73.90914000000001,7,14,255,2014731.0,2032170060.0,Kingsbridge Heights                                                        
1702,XAMI,NYCEEC,X,Aleene Logan Day Care,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-538-7135,1450 Webster Ave,10456,1,21,1010244,244483,la_ficklingcdc@yahoo.com,http://claremontcenter.org,3,8,1,09XAMI,40.837646,-73.906504,3,16,14702,2092076.0,2028950001.0,Claremont-Bathgate                                                         
1703,XAMQ,NYCEEC,X,Mosholu Montefiore - Van Cortlandt,,718-543-0231,3880 Sedgwick Ave,10463,1,54,1013642,260882,imelendez@mmcc.org,http://mmcc.org,3,7,1,10XAMQ,40.882996999999996,-73.894008,8,11,409,2086830.0,2032460076.0,Van Cortlandt Village                                                      
1704,XAMR,NYCEEC,X,Iola Jordan Day Care,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-402-4166,421 East 161st St,10451,1,73,1008327,239560,louiseburroughs@yahoo.com,http://nycmcs.org,3,3,1,07XAMR,40.824002,-73.913179,3,17,141,2001505.0,2023830012.0,Morrisania-Melrose                                                         
1705,XAMT,NYCEEC,X,East Side House,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-292-5335,375 East 143rd St,10454,1,38,1006041,235409,dcolon@eastsidehouse.org,http://eastsidehouse.org,3,4,2,07XAMT,40.812702,-73.921622,1,8,41,2091101.0,2023060009.0,Mott Haven-Port Morris                                                     
1706,XAMV,NYCEEC,X,Children's Pride,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-401-4242,414 Morris Ave,10451,1,29,1005446,236393,dcolon@eastsidehouse.org,http://eastsidehouse.org,3,4,2,07XAMV,40.815528,-73.923923,1,8,51,2097853.0,2023240001.0,Mott Haven-Port Morris                                                     
1707,XAMW,NYCEEC,X,East Side House,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-993-3692,200 Alexander Ave,10454,1,19,1004851,234005,dcolon@eastsidehouse.org,http://eastsidehouse.org,3,4,2,07XAMW,40.808753,-73.92608100000001,1,8,23,2091097.0,2022980040.0,Mott Haven-Port Morris                                                     
1708,XAMZ,NYCEEC,X,Philip H Michaels CDC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-665-9410,629 Courtlandt Ave,10451,1,126,1006695,237487,yunkim55@hotmail.com,http://phmny.org,3,7,1,07XAMZ,40.818422999999996,-73.91871400000001,1,17,67,2001876.0,2024110041.0,Melrose South-Mott Haven North                                             
1709,XANA,NYCEEC,X,South Bronx Head Start I,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-292-7250,490 East 143rd St,10454,1,35,1006976,234773,southbronxhs@aol.com,http://southbronxheadstart.com,3,7,2,07XANA,40.811121,-73.917603,1,8,41,2000433.0,2022870135.0,Mott Haven-Port Morris                                                     
1710,XANC,NYCEEC,X,"Salvation Army, Bronx Citadel",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-742-2346,425 E 159th St,10451,1,20,1008222,239041,valerie.toon@use.salvationarmy.org,,7,3,1,07XANC,40.822685,-73.913636,3,17,141,2092353.0,2023810029.0,Morrisania-Melrose                                                         
1711,XANI,NYCEEC,X,Ivy League Early Learning Academy,,718-239-5275,4022 East Tremont Ave,10465,1,90,1034629,237946,bronx@ivyleagueearlylearning.com,http://ivyleagueearlylearning.com,3,3,1,08XANI,40.819635999999996,-73.817594,10,13,132,2080463.0,2055760097.0,Schuylerville-Throgs Neck-Edgewater Park                                   
1712,XANJ,NYCEEC,X,"Just 4 Kids Soundview Center, Inc.",,917-995-8041,214 - 216 Soundview Ave,10473,1,20,1024332,234371,djust4kids@aol.com,,3,6,1,08XANJ,40.809803,-73.855414,9,18,4,2097520.0,2034560005.0,Soundview-Castle Hill-Clason Point-Harding Park                            
1713,XANK,NYCEEC,X,Just 4 Kids Kiddie Kollege,,917-995-8041,781 Castle Hl Ave,10473,1,18,1025921,239130,Djust4kids@aol.com,,3,3,2,08XANK,40.822846000000006,-73.84893199999999,9,18,86,2086994.0,2036120001.0,Soundview-Castle Hill-Clason Point-Harding Park                            
1714,XANN,NYCEEC,X,Gwendolyn Bland Dc,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-991-1050,749 East 163rd St,10456,1,39,1010834,239321,KNorfleet@sebnc.org,http://sebnc.org,3,7,1,08XANN,40.822957,-73.904108,3,16,133,2091965.0,2026390001.0,Morrisania-Melrose                                                         
1715,XANT,NYCEEC,X,Louis A Fickling CDC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-538-7135,1240 Webster Ave,10456,1,24,1009415,242608,La_ficklingcdc@yahoo.com,http://claremontcenter.org,3,8,1,09XANT,40.832675,-73.909388,3,16,145,2091187.0,2023950001.0,Claremont-Bathgate                                                         
1716,XANU,NYCEEC,X,Help II,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-498-4002,285 East 171st St,10457,1,23,1009073,244994,cviruet@helpusa.org,,3,7,1,09XANU,40.838859,-73.910297,4,16,225,2094523.0,2027870001.0,East Concourse-Concourse Village                                           
1717,XANV,NYCEEC,X,Highbridge Advisory Council Doris East Stone Day Care,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-681-5888,1165 University Ave,10452,1,25,1003919,244672,afrancis@hacfs.com,http://hacfs.org,3,8,2,09XANV,40.837198,-73.928159,4,16,193,2095219.0,2025270032.0,Highbridge                                                                 
1718,XANW,NYCEEC,X,Highbridge Advisory Council Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-992-1321,880 Riv Ave,10452,1,47,1004909,241051,bhernandez@hdst.org,http://hacfamilyservices.org/,3,8,2,09XANW,40.828333,-73.925625,4,8,195,2002988.0,2024840009.0,West Concourse                                                             
1719,XANX,NYCEEC,X,Highbridge Advisory Council Marshall England ELC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-742-2369,800 Concourse Vlg East,10451,1,40,1006652,239509,Childcare@hacfs.com,http://hacfs.org,5,9,3,07XANX,40.823879999999996,-73.919379,4,16,173,2001910.0,2024200040.0,East Concourse-Concourse Village                                           
1720,XANZ,NYCEEC,X,Walton ( Center #5 ),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-542-1161,1871 Walton Ave,10453,1,109,1009205,248531,ahoward@lapen.com,,3,7,2,09XANZ,40.848898999999996,-73.90952800000001,5,14,23301,2098479.0,2028510021.0,Mount Hope                                                                 
1721,XAOA,NYCEEC,X,Promesa Multi - Cultural DCC II,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-649-3267,300 East 175th St,10457,1,74,1010673,247693,awhite@promesa.org,http://promesa.org,7,6,2,09XAOA,40.84663,-73.904558,5,15,231,2112731.0,2028910039.0,Mount Hope                                                                 
1722,XAOB,NYCEEC,X,South Bronx Head Start II,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-292-7250,141 Featherbed Ln,10452,1,46,1006301,247653,southbronxhs3@aol.com,,5,9,3,09XAOB,40.846198,-73.920245,5,14,21502,2008817.0,2028760060.0,University Heights-Morris Heights                                          
1723,XAOC,NYCEEC,X,South Bronx III,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-538-4112,1458 Webster Ave,10456,1,36,1010280,244553,Southbronxhs3@aol.com,,5,9,3,09XAOC,40.837926,-73.90633100000001,3,16,14702,2092076.0,2028950001.0,Claremont-Bathgate                                                         
1724,XAOD,NYCEEC,X,Bronxworks,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-508-3054,1130 Grand Concourse,10456,1,37,1006701,242570,oadegoke@bronxworks.org,http://bronxworks.org,3,4,1,09XAOD,40.832330999999996,-73.91959,4,16,18102,2002833.0,2024620042.0,East Concourse-Concourse Village                                           
1725,XAOF,NYCEEC,X,Tremont Monterey DCC II,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-466-6700,1600 Bathgate Ave,10457,1,32,1011650,245000,tmdccsiteii@aol.com,http://tremontmonterey.com,3,4,1,09XAOF,40.839379,-73.90121500000001,3,16,167,2009582.0,2029190005.0,Claremont-Bathgate                                                         
1726,XAOI,NYCEEC,X,Sharon Baptist - Center IV,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-466-1604,1925 Bathgate Ave,10457,1,46,1012697,247994,orchidsmjj@aol.com,http://sharonbaptistheadstart.org,3,7,2,09XAOI,40.847442,-73.896858,6,15,395,2011426.0,2030430030.0,Claremont-Bathgate                                                         
1727,XAOK,NYCEEC,X,Seventh Avenue Center For Family Services,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-901-0140,1646 Montgomery Ave,10453,1,31,1006412,248497,info@7thavenuecenter.org,,3,6,2,09XAOK,40.848772,-73.92005,5,14,21501,2008989.0,2028780028.0,University Heights-Morris Heights                                          
1728,XAOL,NYCEEC,X,St. Nicholas Of Tolentine Head Start,,718-364-7608,2331 University Ave,10468,3,18,1010252,253344,msuarez@cmcs.org,http://cmcs.org,3,2,1,10XAOL,40.8613,-73.906258,7,14,255,2095380.0,2032180035.0,Kingsbridge Heights                                                        
1729,XAOM,NYCEEC,X,Belmont CDC Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-584-1576,2340 Cambreleng Ave,10458,1,104,1016011,250310,bcdaycare@verizon.net,http://belmontdaycare.org,2,3,1,10XAOM,40.853678,-73.885657,6,15,391,2012517.0,2030890024.0,Belmont                                                                    
1730,XAON,NYCEEC,X,Brenda's Playschool,,718-796-5048,3930 Bailey Ave,10463,1,12,1013286,261771,Brendacaceres@aol.com,,5,6,1,10XAON,40.885333,-73.895053,8,11,279,2016009.0,2032630047.0,Van Cortlandt Village                                                      
1731,XAOR,NYCEEC,X,Kingsbridge Montessori School,,718-561-8111,2500 Jerome Ave,10468,1,36,1012039,254055,jasmineedu@aol.com,http://riverdalekingsbridgemontessori.com,7,4,1,10XAOR,40.864053000000006,-73.900054,7,14,401,2014129.0,2031900001.0,Bedford Park-Fordham North                                                 
1732,XAOS,NYCEEC,X,Riverdale Montessori School,,718-543-4884,5705 Mosholu Ave,10471,1,38,1011806,269258,jasmineedu@aol.com,http://riverdalekingsbridgemontessori.com,7,7,1,10XAOS,40.905522999999995,-73.900386,8,11,345,2085035.0,2058590304.0,North Riverdale-Fieldston-Riverdale                                        
1733,XAOT,NYCEEC,X,Kingsbridge Heights Community Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-884-0700,3101 Kingsbridge Ter,10463,1,41,1011744,259002,ydisla@khcc-nyc.org,http://khcc.org,3,3,1,10XAOT,40.877505,-73.90033000000001,8,14,277,2015788.0,2032570111.0,Van Cortlandt Village                                                      
1734,XAOU,NYCEEC,X,Marble Hill Nursery School,,718-562-7055,5470 Broadway,10463,1,40,1009996,258430,marblehill5470@aol.com,http://marblehillnurseryschool.org,8,7,1,10XAOU,40.876363,-73.90734300000001,8,10,309,1082781.0,1022150116.0,Marble Hill-Inwood                                                         
1735,XAOV,NYCEEC,X,Marc Academy And Family Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-562-3410,2105 Jerome Ave,10453,1,56,1010084,250789,drodriguez@marcafc.org,http://marcafc.org,3,8,2,10XAOV,40.854877,-73.906397,5,14,251,2094675.0,2031920056.0,University Heights-Morris Heights                                          
1736,XAOW,NYCEEC,X,Mosholu Montefiore Community Center - Northside Annex,,718-405-0020,3512 Dekalb Ave,10467,1,20,1017452,260836,imelendez@mmcc.org,http://mmcc.org,3,7,1,10XAOW,40.882728,-73.88006,7,11,431,2094751.0,2033280138.0,Norwood                                                                    
1737,XAOX,NYCEEC,X,CDC Of Mosholu Montefiore CC,,718-882-4000,3450 Dekalb Ave,10467,3,144,1017203,260454,cmorello@mmcc.org,http://mmc.org,1,7,1,10XAOX,40.881485999999995,-73.881226,7,11,421,2096396.0,2033270001.0,Norwood                                                                    
1738,XAPA,NYCEEC,X,"Riverdale Neighborhood House, Inc.",,718-549-8100,5521 Mosholu Ave,10471,1,72,1010824,268413,Kpowers@riverdaleonline.org,http://riverdaleonline.org,5,3,1,10XAPA,40.903039,-73.90375,8,11,337,2119685.0,2058501585.0,North Riverdale-Fieldston-Riverdale                                        
