,LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
1068,QAGW,NYCEEC,Q,Sesame Sprout,,718-271-2294,96 - 08 57 Ave,11368,1,51,1021854,207553,skrinsky@sesamesproutschool.com,http://sesamesproutschool.com,7,7,1,24QAGW,40.736847999999995,-73.865066,4,21,455,,,Corona                                                                     
1069,QAHG,NYCEEC,Q,Stepping Stone Pre & Grade School,,718-465-2344,114 - 28 Francis Lewis Blvd,11412,1,54,1053999,194633,steppingstone1982@hotmail.com,,5,9,3,29QAHG,40.701443,-73.748588,12,27,532,4236967.0,4110220078.0,Queens Village                                                             
1070,QAHH,NYCEEC,Q,"Stepping Stone Day School, Inc.",,718-591-9093,7740 Vleigh Pl,11367,1,44,1033919,201620,yvettea@steppingstonedayschool.org,http://steppingstonedayschool.org,7,2,1,25QAHH,40.719978999999995,-73.820623,8,24,77903,4143108.0,4066080002.0,Kew Gardens Hills                                                          
1071,QAHI,NYCEEC,Q,Saints Joachim And Anne School,,718-465-2230,218 - 19 105 Ave,11429,1,36,1056691,198832,ssjaschool@aol.com,http://ssjaschool.org,5,9,3,29QAHI,40.712047,-73.738997,13,27,540,4239367.0,4111080009.0,Queens Village                                                             
1072,QAIM,NYCEEC,Q,Yeshiva Of Central Queens,,718-793-8500,147 - 37 70 Rd,11367,1,40,1034332,205260,hgoodrich@ycq.us,,5,9,3,25QAIM,40.729481,-73.820734,8,24,77906,,,Kew Gardens Hills                                                          
1073,QAIR,NYCEEC,Q,Yeshiva Tifereth Moshe Day Care,,718-846-7300,8306 Abingdon Rd,11415,1,19,1030263,197144,ytmdaycare@gmail.com,http://tiferesmoshe.org,3,3,1,28QAIR,40.707786999999996,-73.833842,9,29,775,4437658.0,4033290011.0,Kew Gardens                                                                
1074,QAJB,NYCEEC,Q,"Books And Rattles, Inc. Site 2",,718-381-7777,6308 69th Pl,11379,1,15,1015680,200155,peekaboolc1@aol.com,http://booksandrattlesinc.com,3,3,1,24QAJB,40.716313,-73.886607,5,30,659,4070409.0,4030250020.0,Middle Village                                                             
1075,QAJR,NYCEEC,Q,YMCA Of Greater New York - Flushing,,718-551-9356,13846 Northern Blvd,11354,1,56,1032345,217683,lrothstein@YMCAnyc.org,http://ymcanyc.org/flushing,3,3,2,25QAJR,40.764119,-73.82714200000001,7,20,865,4113292.0,4050100038.0,Flushing                                                                   
1076,QAJX,NYCEEC,Q,YMCA Of Greater New York - Cross Island,,718-551-9313,238 - 10 Hillside Ave,11426,1,54,1059754,206399,sbatra@YMCAnyc.org,http://ymcanyc.org,7,3,1,26QAJX,40.732395000000004,-73.727591,13,23,1567,,4079550300.0,QUEENS VILLAGE
1077,QAKA,NYCEEC,Q,Little Meadows ECC,,718-454-6460,67 - 25 188th St,11365,1,28,1044022,207670,lmecc@littlemeadows.org,http://littlemeadows.org,3,3,1,26QAKA,40.737094,-73.78491,8,23,1347,,,Fresh Meadows-Utopia                                                       
1078,QAKH,NYCEEC,Q,Samuel Field YM & YWHA ( Little Neck ),,718-225-6750,5820 Little Nck Pkwy,11362,1,54,1060902,216694,tcampo@sfy.org,http://sfy.org,3,7,1,26QAKH,40.761577,-73.723122,11,23,152902,4173029.0,4083520051.0,Douglas Manor-Douglaston-Little Neck                                       
1079,QAKM,NYCEEC,Q,Mi Nuevo Mundo ( 31 - 05 ),,718-476-3128,31 - 05 51 St,11377,1,40,1009812,214965,mnm104100@gmail.com,,5,9,3,30QAKM,40.756952000000005,-73.90785600000001,1,26,163,,,Astoria                                                                    
1080,QAKQ,NYCEEC,Q,Denizko DCC,,718-426-0123,51 - 07 69th St,11377,1,13,1013141,207040,one23stepahead@gmail.com,,3,7,1,24QAKQ,40.735206,-73.896029,2,30,243,,,Elmhurst-Maspeth                                                           
1081,QAKT,NYCEEC,Q,Mi Nuevo Mundo,,718-476-3128,100 - 05 39th Ave,11368,1,18,1021520,212594,mnm104100@gmail.com,,3,3,2,24QAKT,40.749952,-73.865494,3,21,407,,,North Corona                                                               
1082,QAKV,NYCEEC,Q,Honeypot Day Care,,718-539-2388,140 - 22 Beech Ave,11355,1,53,1033397,214282,honeypotdcc@gmail.com,http://honeypotdcc.com,3,6,1,25QAKV,40.754619,-73.823009,7,20,859,4117147.0,4051867501.0,Flushing                                                                   
1083,QAKW,NYCEEC,Q,Kwanis First Step,,718-848-0300,8212 151st Ave,11414,1,28,1025352,182507,sam.verdi@heartshare.org,http://heartshare.org,2,7,2,27QAKW,40.667615000000005,-73.852384,10,32,6202,4448909.0,4114290001.0,Lindenwood-Howard Beach                                                    
1084,QAKY,NYCEEC,Q,Kissena Cherry Day Care,,917-952-6727,14026 Cherry Ave,11355,1,76,1033587,214128,flora888c@yahoo.com,http://kissenadaycare.com,2,6,1,25QAKY,40.754124,-73.822415,7,20,859,4535115.0,4051927502.0,Flushing                                                                   
1085,QAKZ,NYCEEC,Q,"Bright Beginnings In Queens Village, Inc.",,718-264-3860,8045 Winchester Blvd,11427,1,18,1059334,207936,bbqv@verizon.net,http://brightbeginningsinqueensvillage.com,5,9,3,26QAKZ,40.737685,-73.734021,13,23,1567,4537294.0,4078800400.0,Bellerose                                                                  
1086,QBCW,NYCEEC,Q,It's My Turn,,718-845-4973,131 - 13 Liberty Ave,11419,1,18,1035674,190876,playmatesnurseryinc@gmail.com,,5,9,3,28QBCW,40.690128,-73.814706,10,28,15801,4204052.0,4095680049.0,South Ozone Park                                                           
1087,QALA,NYCEEC,Q,Rainbow Child Dev Center,,718-321-1610,13320 Avery Ave,11355,1,72,1031102,213556,info@rainbowchildlearning.com,http://rainbowchildlearning.com,3,7,1,25QALA,40.752978000000006,-73.830589,7,20,79702,4115179.0,4051057503.0,Flushing                                                                   
1088,QALC,NYCEEC,Q,Little Sweet Angels Preschool,,718-888-1819,14627 Beech Avenue#1b,11355,1,36,1034728,215538,daphneyeh.lsaprek@gmail.com,http://littlesweetangels.com,3,7,2,25QALC,40.757791999999995,-73.81786,7,20,861,4523226.0,4053757502.0,East Flushing                                                              
1089,QALD,NYCEEC,Q,Kiddie Academy Of Little Neck,,718-229-2829,25220 Northern Boulevard3rd Floor,11362,1,54,1057488,219913,kiddieacademy.littleneck@gmail.com,http://kiddieacademy.com,3,3,1,26QALD,40.769974,-73.736051,11,19,150702,4537295.0,4082290006.0,Douglas Manor-Douglaston-Little Neck                                       
1090,QALM,NYCEEC,Q,Professional Childcare Inc.,,718-229-5357,3803 Francis Lewis Blvd,11358,1,18,1043792,217155,ny1school@gmail.com,,1,7,1,26QALM,40.762514,-73.78529,11,19,1133,4136930.0,4061980001.0,Bayside-Bayside Hills                                                      
1091,QALO,NYCEEC,Q,Imagine ELC,,718-557-5520,1 Jamaica Ctr Plz,11432,1,15,1039468,195353,catherine@imagineelc.com,http://imagineelc.com,5,1,1,28QALO,40.703274,-73.800405,12,27,240,4000000.0,4100970010.0,Jamaica                                                                    
1092,QALP,NYCEEC,Q,Early Sunrise Preschool,,718-736-9064,18708 Hillside Ave,11432,1,29,1046665,199698,horna21547@aol.com,,3,7,2,29QALP,40.714763,-73.774997,12,27,480,4212871.0,4099350031.0,Jamaica                                                                    
1093,QALQ,NYCEEC,Q,Elber Islamic School,,917-362-1130,25 - 42 49th St,11103,1,34,1010414,217481,amohamed2@gmail.com,,5,9,3,30QALQ,40.764385,-73.90469399999999,1,22,145,4013983.0,4007440040.0,Astoria                                                                    
1094,QALW,NYCEEC,Q,Peek - A - Boo! Learning Center,,718-899-1532,75 - 02 51st Ave,11373,1,20,1015239,207610,areyes@booksandrattlesinc.com,http://booksandrattlesinc.com,3,3,1,24QALW,40.736563000000004,-73.888572,4,25,479,,,Elmhurst-Maspeth                                                           
1095,QAMB,NYCEEC,Q,Jackson Heights Learning Center Annex,,917-382-5150,7910 34 Ave Suite 1x,11372,1,20,1015411,213723,jacksonheightselc@gmail.com,,3,6,2,30QAMB,40.753448,-73.88761600000001,3,25,285,4029138.0,4012660001.0,Jackson Heights                                                            
1096,QAMJ,NYCEEC,Q,Little Dolphin,,718-641-7754,10701 Crossbay Blvd,11417,1,40,1027563,186624,dolphin10701@yahoo.com,http://littledolphin.org,2,7,1,27QAMJ,40.678677,-73.844222,10,32,86,4191045.0,4091630076.0,Ozone Park                                                                 
1097,QAMK,NYCEEC,Q,Lolly's ECC,,516-852-6339,5 - 44 47 Ave,11101,3,17,997043,210874,ilana@lollyslearningcenter.com,,5,9,3,30QAMK,40.745869,-73.955163,2,26,7,4000076.0,4000290026.0,Hunters Point-Sunnyside-West Maspeth                                       
1098,QAMN,NYCEEC,Q,"Richmond Hill Day Care, Inc.",,718-441-8191,11524 Myrtle Ave,11418,1,20,1030274,194385,richhilldc@gmail.com,,1,7,1,27QAMN,40.700303000000005,-73.834532,9,29,132,4192718.0,4092290008.0,Richmond Hill                                                              
1099,QAMO,NYCEEC,Q,Greater Ridgewood,,718-456-5437,5903 Summerfield St,11385,1,54,1012517,194119,lstarsprek@thegryc.org,http://thegryc.org,3,3,2,24QAMO,40.699463,-73.897855,5,34,557,4437841.0,4035880001.0,Ridgewood                                                                  
1100,QAMS,NYCEEC,Q,Kid Krazy,,718-204-0646,2519 27 St,11102,1,18,1006262,220364,kdkrzyprschl@aol.com,http://kidkrazypreschool.com,7,7,1,30QAMS,40.771609999999995,-73.92062299999999,1,22,69,4017414.0,4008397501.0,Old Astoria                                                                
1101,QAMT,NYCEEC,Q,Ralph Hirschkorn CCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-327-1141,310 Bch 20th St,11691,1,48,1052560,157261,rhccclisa@hotmail.com,,3,3,1,27QAMT,40.597521,-73.754248,14,31,99801,4448978.0,4156360007.0,Far Rockaway-Bayswater                                                     
1102,QAMU,NYCEEC,Q,Saratoga Early Childhood Education Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-244-0670,17515 Rockaway Blvd,11434,1,12,1048162,179040,jameddir@verizon.net,,3,7,1,29QAMU,40.657786,-73.77031,13,31,320,4286135.0,4133810001.0,Springfield Gardens South-Brookville                                       
1103,QAMV,NYCEEC,Q,SCO Family Of Services Jerome Hardeman Ece,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-779-1660,29 - 49 Gillmore St,11369,1,75,1021867,216706,mfadoul@sco.com,http://sco.org/programs/early-childhood/,3,7,1,30QAMV,40.762316999999996,-73.865371,3,21,367,4431488.0,4016680007.0,East Elmhurst                                                              
1104,QANH,NYCEEC,Q,Quick Start DCC Inc.,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-659-6928,126 - 22 150th St,11436,1,26,1042850,184315,quickdayc@aol.com,,3,7,1,27QANH,40.672757,-73.788157,12,28,788,4262729.0,4121040022.0,Baisley Park                                                               
1105,QANJ,NYCEEC,Q,North Side School - Parsons ( Half - Day ),,718-229-5050,84 - 60 Parsons Blvd,11432,3,18,1037792,198993,Richard@nss123.org,,5,9,3,28QANJ,40.71402,-73.807209,8,24,230,,,Briarwood-Jamaica Hills                                                    
1106,QANR,NYCEEC,Q,Malcolm X Day Care,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-651-7880,11112 Northern Blvd,11368,1,60,1023600,215376,cannadyh@e-s-s.org,,5,9,3,24QANR,40.757931,-73.85837099999999,3,21,381,4042862.0,4017260005.0,North Corona                                                               
1107,QANS,NYCEEC,Q,"A To Z Center Too, Inc.",,718-740-8400,220 - 24 Jamaica Ave,11428,1,130,1058114,201386,ATOZTOO@YAHOO.COM,http://atozcentertoo.com,3,3,1,29QANS,40.719032,-73.734175,13,27,568,4231220.0,4107890264.0,Queens Village                                                             
1108,QANT,NYCEEC,Q,Child Center Of NY 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-943-2800,6002 Roosevelt Ave,11377,1,53,1010890,210856,mariemason@childcenterny.org,http://childcenterny.org,2,2,1,30QANT,40.745487,-73.904274,2,26,259,4030038.0,4012930007.0,Woodside                                                                   
1109,QANU,NYCEEC,Q,Happy Dragon Of New York,,718-397-5733,8602 57th Ave,11373,1,52,1018566,206123,director@happydragonschool.com,http://happydragonschool.com,7,6,1,24QANU,40.732554,-73.876202,4,25,475,4065133.0,4028700001.0,Elmhurst                                                                   
1110,QANV,NYCEEC,Q,Happy Dragon Of USA Inc.,,718-271-5637,9825 Horace Harding Expy,11368,1,98,1023141,207444,director@happydragonschool.com,http://happydragonschool.com,2,6,1,28QANV,40.735678,-73.85984300000001,4,21,455,4047330.0,4019180090.0,Corona                                                                     
1111,QANZ,NYCEEC,Q,Battalion Christian Academy,,718-634-7172,454 Bch 67 St,11692,1,18,1040910,155872,bcafarrockaway@gmail.com,http://battalionchurch.org,7,8,2,27QANZ,40.593999,-73.796263,14,31,964,4438906.0,4160400024.0,Hammels-Arverne-Edgemere                                                   
1112,QAOC,NYCEEC,Q,Afro American Parents,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-676-5077,117 - 02 Guy Brewer Blvd,11434,1,16,1044395,188580,aapedcc3@aol.com,,3,2,1,28QAOC,40.684182,-73.782972,12,28,288,,,Baisley Park                                                               
1113,QAOO,NYCEEC,Q,Forest Park - Beth Jacob,,718-896-4444,10235 63rd Rd,11375,1,88,1024841,206519,info@forestparkschool.org,http://forestparkpreschool.com,3,7,1,28QAOO,40.733162,-73.85382299999999,6,29,719,4051133.0,4021240053.0,Forest Hills                                                               
1114,QAOQ,NYCEEC,Q,Rockaway CCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-327-1384,1466 Bch Channel Dr,11691,1,18,1052952,161672,rockawayccc@aol.com,,3,7,1,27QAOQ,40.609989,-73.753586,14,31,103201,4449690.0,4155010002.0,Far Rockaway-Bayswater                                                     
1115,QAOW,NYCEEC,Q,All My Children Day Care 6,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-322-2030,11716 Sutphin Blvd,11434,1,40,1041882,187064,info@amcearlylearn.com,http://allmychildrendaycare.com,3,7,1,27QAOW,40.680282,-73.792045,12,28,18402,4260903.0,4120220020.0,Baisley Park                                                               
1116,QAPB,NYCEEC,Q,All My Children Day Care 4,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-526-5911,11015 164th Pl,11433,1,40,1043382,192083,info@allmychildrendaycare.com,http://allmychildrendaycare.com,3,7,1,28QAPB,40.693627,-73.786987,12,27,264,4216947.0,4101930001.0,South Jamaica                                                              
1117,QAPD,NYCEEC,Q,NY League Forest Hills West,,718-639-9750,6325 Dry Hbr Rd,11379,1,16,1019247,202210,mary.rosa@yai.org,http://yai.org,2,3,2,24QAPD,40.721488,-73.873914,5,30,663,4069277.0,4029930012.0,Middle Village                                                             
1118,QAPK,NYCEEC,Q,Concerned Parents Of Jamaica ELC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-658-4091,143 - 04 101st Ave,11435,1,69,1037526,192496,mmenrtor1cpjelc@gmail.com,http://concernedparentsofjamaica.com,3,3,2,28QAPK,40.694998,-73.808212,12,28,206,,,Jamaica                                                                    
1119,QAPL,NYCEEC,Q,Sholom Day Care 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-850-2934,8204 Lefferts Blvd,11418,1,30,1030936,197073,sholomdaycare@aol.com,,3,7,1,28QAPL,40.707498,-73.831304,9,29,775,4079530.0,4033300033.0,Kew Gardens                                                                
1120,QAPM,NYCEEC,Q,Charles R Drew ELC 3,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-523-7600,16515 Archer Ave,11433,1,38,1041433,195926,crddcc@aol.com,http://charlesrdrewforsuccess.org,3,7,2,28QAPM,40.704137,-73.793561,12,27,444,4216225.0,4101550029.0,Jamaica                                                                    
1121,QAPP,NYCEEC,Q,Be Above Site 16,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-978-0400,189 - 26 Linden Blvd,11412,1,56,1050411,191374,jameddir@verizon.net,,3,3,2,29QAPP,40.691714000000005,-73.762173,12,27,394,4271345.0,4125990001.0,St. Albans                                                                 
1122,QAPS,NYCEEC,Q,Be Above 22 ( New World Education Center ),<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-528-8751,13737 Farmers Blvd,11434,1,30,1049800,184577,nwecsamuels@hotmail.com,http://babove.com,3,7,1,29QAPS,40.673147,-73.763952,12,31,330,4280110.0,4130210023.0,Springfield Gardens North                                                  
1123,QAPU,NYCEEC,Q,Xcel Tiny Tots Inc.,,718-740-2557,113 - 15 Springfield Blvd,11429,1,18,1056311,195743,XceltinytotsUPK@gmail.com,http://xceltinytots.com,3,3,1,29QAPU,40.704103,-73.740243,13,27,582,,,Queens Village                                                             
1124,QAPW,NYCEEC,Q,Queensbridge ECDC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-722-6026,38 - 11 27th St,11101,1,96,1002192,214313,desiree.fryson@ccbq.org,http://ccbq.org,3,3,1,30QAPW,40.75523,-73.93517800000001,1,26,31,4004683.0,4003860015.0,Queensbridge-Ravenswood-Long Island City                                   
1125,QAQC,NYCEEC,Q,Howard Beach Judea Center,,718-848-1111,16205 90th St,11414,1,18,1028325,177403,fantasyrich@aol.com,,3,3,2,27QAQC,40.653523,-73.841391,10,32,892,4294161.0,4140640001.0,Lindenwood-Howard Beach                                                    
1126,QARC,NYCEEC,Q,Lucille Rose DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-634-0331,148 Bch 59th St,11692,1,36,1043060,154568,lucillerosedcc@twcmetrobiz.com,,3,7,1,27QARC,40.590434,-73.788735,14,31,97202,4459305.0,4159260001.0,Hammels-Arverne-Edgemere                                                   
1127,QARE,NYCEEC,Q,PAL Woodside Early Learn Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-278-3616,5037 Broadway,11377,1,31,1009287,214406,skelley@palnyc.org,http://palnyc.org,3,7,1,30QARE,40.754763,-73.910021,1,26,163,4431003.0,4007380050.0,Astoria                                                                    
1128,QARG,NYCEEC,Q,South Jamaica Center For Children And Parents Inc. Center 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-526-2500,11402 Guy R Brewer Blvd,11434,1,34,1043654,190194,acanteysjc@aol.com,,3,7,1,28QARG,40.688615000000006,-73.785593,12,28,276,4264631.0,4122000052.0,Baisley Park                                                               
1129,QARK,NYCEEC,Q,Sholom Day Care 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-850-2934,8437 118th St,11418,1,14,1030561,195499,shalomdaycare@aol.com,,3,7,1,27QARK,40.703509999999994,-73.833424,9,29,134,4192902.0,4092340040.0,Kew Gardens                                                                
1130,QARN,NYCEEC,Q,All My Children Day Care 8,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-786-1166,97 - 30 Queens Blvd,11374,1,37,1023236,204754,eyusupova@amcearlylearn.com,,3,3,2,28QARN,40.729749,-73.861277,6,29,71701,4050444.0,4020900001.0,Rego Park                                                                  
1131,QARO,NYCEEC,Q,Committee For Early Childhood Development Head Start 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-848-0276,11721 Sutphin Blvd,11434,1,129,1042016,187099,charlucie@hotmail.com,http://cecdhs.org,3,1,1,27QARO,40.680265999999996,-73.792016,12,28,288,4264848.0,4122040001.0,Baisley Park                                                               
1132,QARP,NYCEEC,Q,Myrtle P Jarmon ECEC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-528-0922,11655 Guy R Brewer Blvd,11434,1,23,1044519,189050,mpjecec@yahoo.com,,3,3,1,28QARP,40.685265,-73.783585,12,28,278,4435292.0,4123350044.0,Baisley Park                                                               
1133,QARQ,NYCEEC,Q,All My Children,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-576-6812,83 - 10 188 St,11423,1,21,1045461,203314,grosler@amcearlylearn.com,http://amcearlylearn.com,3,7,1,26QARQ,40.724817,-73.778961,8,23,1277,,,Jamaica Estates-Holliswood                                                 
1134,QARX,NYCEEC,Q,Redeemer Lutheran School,,718-821-6670,6926 Cooper Ave,11385,1,18,1017123,194776,redluthglenam@aol.com,http://redeemerlutheranschool.org,5,9,3,24QARX,40.701338,-73.88155400000001,5,30,629,4090409.0,4037070016.0,Glendale                                                                   
1135,QASB,NYCEEC,Q,Mi Nuevo Mundo,,718-476-3128,104 - 19 39th Ave,11368,1,32,1022636,212934,mnm104100@gmail.com,,3,2,2,24QASB,40.750793,-73.86166999999999,3,21,403,,,North Corona                                                               
1136,QASC,NYCEEC,Q,St. Mel School,,718-539-8211,15424 26th Ave,11354,3,34,1037102,221173,cstein@stmelsacademy.org,http://stmelsacademy.org,8,3,1,25QASC,40.773887,-73.809296,7,19,1059,4109698.0,4048490001.0,Murray Hill                                                                
1137,QASD,NYCEEC,Q,Immanuel Genius,,718-819-0190,"213 - 03 Northern Blvd, 3fl",11361,1,49,1047947,216381,Geniusd26@gmail.com,http://immanuelgenius.com,3,6,1,26QASD,40.760104999999996,-73.770134,11,19,1447,4530080.0,4073130019.0,Bayside-Bayside Hills                                                      
1138,QASE,NYCEEC,Q,"Talented Little Children III / TLC Spirit, LLC",,718-658-4384,104 - 40 134th St,11419,3,24,1036286,190784,tlcspirit2000@gmail.com,http://tlcpreschoolnyc.com,3,7,2,28QASE,40.691069,-73.81259,10,28,15801,,,South Ozone Park                                                           
1139,QASF,NYCEEC,Q,Ira's Parkway Day Care,,718-739-6500,14120 Grand Central Pkwy,11435,1,18,1034924,199998,lindapinkhasov@gmail.com,http://irasdaycare.com,3,3,1,28QASF,40.71565,-73.817214,8,24,22001,4143650.0,4066390016.0,Briarwood-Jamaica Hills                                                    
1140,QASG,NYCEEC,Q,Positive Beginnings II,,718-261-0211,71 - 25 Main St,11367,1,40,1033674,204304,Iecheverry@positivebeginnings.org,,3,3,1,25QASG,40.727911,-73.82239399999999,8,24,77902,4143318.0,4066190031.0,Kew Gardens Hills                                                          
1141,QASH,NYCEEC,Q,Jewish Institute Of Queens,,718-480-0100,64 - 41 Utopia Pkwy,11365,1,36,1041702,207852,OFFICE@QUEENSGYMNASIA.ORG,http://jiqueens.com,3,3,1,26QASH,40.737636,-73.793031,8,24,1341,4149093.0,4069040036.0,Fresh Meadows-Utopia                                                       
1142,QASI,NYCEEC,Q,"Early Sunrise Preschool And Kindergarten, Inc.",,718-736-9064,187 - 10 Hillside Ave,11432,1,28,1046683,199706,horna21547@aol.com,,3,7,2,29QASI,40.714622,-73.77565799999999,8,24,472,4213411.0,4099600019.0,Jamaica Estates-Holliswood                                                 
1143,QASJ,NYCEEC,Q,Northside School,,718-298-6161,84 - 60 Parsons Blvd,11432,1,54,1037801,198967,david@nextstepcg.com,http://northside123.com,3,3,1,28QASJ,40.71402,-73.807209,8,24,230,,,Briarwood-Jamaica Hills                                                    
1144,QASK,NYCEEC,Q,Jackson Children's Services,,718-779-8800,3602 14th St,11106,1,10,1001433,216147,jackdevctr@aol.com,http://jacksonchild.com,5,3,2,30QASK,40.759986,-73.937635,1,26,43,4004284.0,4003500020.0,Queensbridge-Ravenswood-Long Island City                                   
1145,QASL,NYCEEC,Q,Bessie & Nora's Place,,718-739-0884,90 - 05 161st St,11432,1,30,1039977,196237,bessienorapl@aol.com,,3,2,1,28QASL,40.705201,-73.799278,12,24,44601,,,Jamaica                                                                    
1146,QASN,NYCEEC,Q,Early Steps Family Center,,718-888-2301,216 Bch 87th St,11693,3,20,1036465,153570,carmen.ayala@vnsny.org,http://vnsny.org,5,9,3,27QASN,40.588048,-73.812206,14,32,94202,4303414.0,4161200006.0,Hammels-Arverne-Edgemere                                                   
1147,QASO,NYCEEC,Q,St. Luke's Evangelical Lutheran Church,,718-296-6683,87 - 34 85th St,11421,1,30,1023433,191028,st.lukes_ns@verizon.net,http://stlukesnurseryschool.weebly.com,7,7,2,27QASO,40.691725,-73.858767,9,32,10,4183897.0,4089220058.0,Woodhaven                                                                  
1148,QASP,NYCEEC,Q,Qing Sheng Wang GFDC,,718-651-3372,83 - 32 Cornish Ave,11373,1,12,1017390,209062,starpreschool80@yahoo.com,,2,7,2,24QASP,40.740113,-73.881233,4,25,485,4038655.0,4015430023.0,Elmhurst-Maspeth                                                           
1149,QASR,NYCEEC,Q,"A Child's Place Too, Inc.",,646-302-8379,100 - 10 Astoria Blvd,11369,1,45,1020594,216770,tameshadaviscoles@yahoo.com,,6,3,2,30QASR,40.76197,-73.86917,3,21,367,,,East Elmhurst                                                              
1150,QAST,NYCEEC,Q,"ABC Preschool & Kindergarten Center, Corp.",,718-672-2424,66 - 20 Laurel Hl Blvd,11377,1,80,1012501,208731,abc_preschool@yahoo.com,http://abcpreschoolny.com,3,3,1,24QAST,40.739682,-73.89868100000001,2,30,243,,,Elmhurst-Maspeth                                                           
1151,QASU,NYCEEC,Q,Child Center Of NY 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-287-0175,3410 108th St,11368,1,73,1022787,214732,telvarivera@childcenterny.org,http://ccny.org,3,3,1,24QASU,40.75607,-73.860688,3,21,381,4043525.0,4017490007.0,North Corona                                                               
1152,QASV,NYCEEC,Q,Bwy Preschool,,718-205-4855,7714 Roosevelt Ave,11372,1,138,1015231,211446,bwypreschool@gmail.com,http://bwypreschool.com,2,1,1,24QASV,40.74715,-73.888453,4,25,267,4036780.0,4014880006.0,Elmhurst                                                                   
1153,QASW,NYCEEC,Q,"Children's Big Apple, Inc.",,718-565-5311,3703 94th St,11372,1,90,1019464,212789,angelblue1228@yahoo.com,,8,6,2,24QASW,40.750446999999994,-73.87305400000001,3,21,273,4036590.0,4014820077.0,Jackson Heights                                                            
1154,QASX,NYCEEC,Q,"Children's Big Apple, Inc.",,718-565-5311,4126 Case St,11376,1,18,1019264,211355,marcushuang@aol.com,,8,7,2,24QASX,40.746865,-73.873573,4,25,467,4039116.0,4015650021.0,Elmhurst                                                                   
1155,QASY,NYCEEC,Q,Gryc Little Stars @ Notre Dame,,718-456-5437,6281 60th Pl,11385,1,36,1011175,198534,lstarsprek@thegryc.org,http://thegryc.org,3,3,2,24QASY,40.711706,-73.90322900000001,5,30,593,4084519.0,4035190005.0,Ridgewood                                                                  
1156,QATA,NYCEEC,Q,Jc's Daywatch Pre - K,,718-381-3777,20 St Johns Rd,11385,1,36,1009900,196752,jcsndaywatch@Aol.com,,5,9,3,24QATA,40.70678,-73.907388,5,30,589,4080903.0,4033910026.0,Ridgewood                                                                  
1157,QATB,NYCEEC,Q,Johnson's Academy LLC,,718-592-7289,9904 57th Ave,11368,1,20,1023253,208338,aleimj@gmail.com,,5,9,3,24QATB,40.738423,-73.859873,4,21,43702,4431741.0,4019450001.0,Corona                                                                     
1158,QATC,NYCEEC,Q,"Little Friends School Elmhurst, Inc.",,718-458-5415,8503 Britton Ave,11373,1,38,1017265,210883,littlefriendschool@nyc.rr.com,http://elmhurstdaycare.com,2,7,1,24QATC,40.745363,-73.880661,4,25,26901,4037168.0,4015050051.0,Elmhurst                                                                   
