,LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
311,KBGC,NYCEEC,K,Yeled V'Yalda,,718-514-8930,1377 42nd St,11219,3,17,988159,171649,rherbst@yeled.org,http://yeled.org,6,6,1,20KBGC,40.638033,-73.98651,12,39,232,3135754.0,3055940046.0,Borough Park                                                               
312,KBGI,NYCEEC,K,Yeled V'Yalda 1257,,718-514-8712,1257 38th St,11218,3,110,988054,173072,mhorowitz@yeled.org,http://yeled.org,3,3,1,15KBGI,40.641793,-73.986693,12,39,226,3394062.0,3052950047.0,Borough Park                                                               
313,KBGJ,NYCEEC,K,Mevakshei Hashem,,718-435-8900,550 Ocean Pkwy,11226,1,36,991727,170485,pschiff@mevakshai.org,,7,6,1,20KBGJ,40.63492,-73.97251700000001,12,39,484,3127188.0,3053990032.0,Kensington-Ocean Parkway                                                   
314,KBGP,NYCEEC,K,Great Oaks Academy,,718-915-3015,4718 Farragut Rd,11203,1,54,1003385,171412,rayed@mohdc.com,http://mohdcsmartstart.com,5,9,3,18KBGP,40.637305,-73.931174,17,45,932,3327647.0,3047860005.0,East Flatbush-Farragut                                                     
315,KBGS,NYCEEC,K,Urban Strategies 5 - Georgia L Mcmurray ECDC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-235-1215,675 Lincoln Ave,11208,1,40,1021389,184414,usdaycare3@optimum.net,http://childcarecenter.us,3,6,1,19KBGS,40.672675,-73.866436,5,42,1208,3095889.0,3042710005.0,East New York                                                              
316,KBGU,NYCEEC,K,New Life CDC 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-821-3432,295 Woodbine St,11237,1,65,1008316,192998,snewlife1@gmail.com,,3,7,1,32KBGU,40.696412,-73.912941,4,37,435,3076869.0,3033620055.0,Bushwick North                                                             
317,KBGY,NYCEEC,K,"Kreative Kare DCC, Inc.",,718-386-3242,292 Palmetto St,11237,1,20,1008189,193091,kreativekare@aol.com,,7,8,1,32KBGY,40.696805,-73.913702,4,37,435,3076842.0,3033620006.0,Bushwick North                                                             
318,KBIE,NYCEEC,K,All My Children Day Care Site 16,,718-493-1100,739 East New York Ave,11203,1,18,1001497,180679,ckratz@amcearlylearn.com,,3,6,1,17KBIE,40.662347,-73.938285,9,41,87401,3038483.0,3014280047.0,Prospect Lefferts Gardens-Wingate                                          
319,KBIS,NYCEEC,K,"Yeled V'Yalda ECC, Inc.",,718-514-8980,600 Mcdonald Ave,11218,3,45,989993,172288,Blemmer@yeled.org,http://yeled.org,5,9,3,20KBIS,40.639418,-73.978914,12,39,486,3125932.0,3053690006.0,Kensington-Ocean Parkway                                                   
320,KBJE,NYCEEC,K,Be Above 37,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-774-4131,570 Crown St,11213,1,60,1001038,181711,uly@yttl.org,,3,7,1,17KBJE,40.665652,-73.939237,9,35,333,3393264.0,3014170007.0,Crown Heights South                                                        
321,KBJF,NYCEEC,K,Cooper Park CCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-389-5959,292 Frost St,11222,1,14,1000976,201113,cooperpark@e-s-s.org,http://essnyc.org/ece,3,7,1,14KBJF,40.718895,-73.939633,1,34,449,3327829.0,3028670001.0,East Williamsburg                                                          
322,KBPV,NYCEEC,K,Ring Around The Rosie,,718-492-7464,7104 13th Ave,11228,1,16,982762,166091,Ring7104@verizon.net,,4,8,1,20KBPV,40.622487,-74.005169,10,43,196,3157619.0,3061770039.0,Dyker Heights                                                              
323,KBJH,NYCEEC,K,All My Children Day Care 10,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-576-6812,420 Lefferts Ave,11225,1,54,998876,180599,info@allmychildrendaycare.com,http://allmychildrendaycare.com,3,7,1,17KBJH,40.662571,-73.947213,9,40,806,3035444.0,3013310009.0,Prospect Lefferts Gardens-Wingate                                          
324,KBJI,NYCEEC,K,Marcy Children's Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-855-7252,494 Marcy Ave,11206,1,20,998055,193639,betinolr@e-s-s.org,,3,7,1,14KBJI,40.698084,-73.94975600000001,3,36,255,3325586.0,3017190001.0,Bedford                                                                    
325,KBJJ,NYCEEC,K,LSSMNY : Early Life Children's Center 8,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-689-8303,265 Marcus Garvey Blvd,11221,1,50,1001191,190131,SALLEYNE@LSSNY.ORG,http://early-life.org,3,1,1,16KBJJ,40.68862,-73.939152,3,36,279,3044209.0,3016240001.0,Stuyvesant Heights                                                         
326,KBJL,NYCEEC,K,Saratoga - Morris Koppelman Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-345-6666,774 Saratoga Ave,11212,1,40,1007616,180367,SAndrews@sco.org,http://sco.org,3,3,1,23KBJL,40.661915,-73.915578,16,41,894,3326658.0,3035680001.0,Brownsville                                                                
327,KBJO,NYCEEC,K,"Yeled V'Yalda ECC, Inc.",,718-854-6922,1349 / 53 50th St,11219,3,44,986692,170199,Sschwartz@yeled.org,,3,3,1,20KBJO,40.63382,-73.991609,12,44,236,3137766.0,3056420053.0,Borough Park                                                               
328,KBJP,NYCEEC,K,PAL Arnold And Marie Schwartz Early Learn Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-342-4724,452 Pennsylvania Ave,11207,1,49,1013469,181965,ARudder@palnyc.org,http://palnyc.org,3,3,1,19KBJP,40.666064,-73.894388,5,42,1126,3084628.0,3038050026.0,East New York (Pennsylvania Ave)                                           
329,KBJQ,NYCEEC,K,Friends Of Crown Heights Educational Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,929-234-2866,921 Hegeman Ave,11208,1,53,1017772,181780,bobb@foch.biz,http://fochdaycare.org,3,4,1,19KBJQ,40.665508,-73.878716,5,42,1120,3097095.0,3043150040.0,East New York                                                              
330,KBJR,NYCEEC,K,Friends Of Crown Heights 19,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,929-234-2838,370 New Lots Ave,11207,1,61,1013858,180317,CSORIANO8@YAHOO.COM,http://fochdaycare.org,3,3,1,19KBJR,40.66168,-73.893433,5,42,1128,3096389.0,3042980007.0,East New York (Pennsylvania Ave)                                           
331,KBJS,NYCEEC,K,Friends Of Crown Heights 10,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,929-234-2821,1491 Bedford Ave,11216,1,51,996876,183970,Alexander@fochdaycare.org,http://fochdaycare.org,3,3,1,17KBJS,40.671739,-73.954672,8,35,219,3032188.0,3012530007.0,Crown Heights North                                                        
332,KBJU,NYCEEC,K,Shirley Chisholm DCC Site 5 Advent Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-452-1200,265 Sumpter St,11233,1,20,1007906,187363,advent265@aol.com,,3,3,2,23KBJU,40.680601,-73.914761,16,41,371,3339185.0,3015200051.0,Ocean Hill                                                                 
333,KBJW,NYCEEC,K,YWCA - NYC Brownsville ELC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-342-2905,1592 East New York Ave,11212,1,9,1009505,184191,aalexander@ywcanyc.org,http://ywcanyc.org,3,7,1,23KBJW,40.672884,-73.90939200000001,16,41,906,3339438.0,3034890001.0,Brownsville                                                                
334,KBJZ,NYCEEC,K,Saratoga II - Shirley Chisholm Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-443-4100,69 Saratoga Ave,11233,1,89,1007192,188674,ddavidson@sco.org,http://sco.org,3,7,1,23KBJZ,40.684487,-73.91749300000001,16,41,373,3040195.0,3014980006.0,Ocean Hill                                                                 
335,KBKB,NYCEEC,K,Strong Place For Hope DCC - Atlantic,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-522-1351,460 Atlantic Ave,11217,1,32,988947,189201,Jrogers775@gmail.com,http://strongplaceforhopedaycare.com,3,3,1,15KBKB,40.686296,-73.983223,2,33,41,3000937.0,3001840025.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
336,KBKC,NYCEEC,K,Friends Of Crown Heights 16,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,929-234-2870,668 Logan St,11208,1,50,1018892,183179,gdublin4@foch.biz,http://fochdaycare.org,3,4,1,19KBKC,40.669503000000006,-73.874884,5,42,1118,3098472.0,3044570001.0,East New York                                                              
337,KBKE,NYCEEC,K,LSSMNY : Early Life Children's Center 9,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-443-4500,1175 Gates Ave,11221,1,71,1006405,191310,lsingh@lssny.org,http://lssny.org,3,1,1,32KBKE,40.691707,-73.919907,4,34,399,3076253.0,3033310025.0,Bushwick South                                                             
338,KBKF,NYCEEC,K,Williamsburg CCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-943-7682,110 Taylor St,11249,1,14,994313,196216,donatod@e-s-s.org,http://essny.org,3,7,1,14KBKF,40.705422999999996,-73.963835,1,33,545,3341989.0,3021760001.0,Williamsburg                                                               
339,KBKH,NYCEEC,K,Bushwick United HDFC 9,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-497-3676,741 Flushing Ave,11206,1,29,1000023,194589,,http://bushwickunited.org/,3,8,2,14KBKH,40.700603,-73.943003,1,33,507,3335515.0,3022760037.0,Bedford                                                                    
340,KBKJ,NYCEEC,K,Strong Place For Hope DCC - Clinton St.,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-624-2993,595 Clinton St,11231,1,39,983837,185141,strongplace@hotmail.com,http://strongplaceforhopedaycare.com,3,3,1,15KBKJ,40.675090999999995,-74.001676,6,38,53,3008517.0,3005520005.0,Carroll Gardens-Columbia Street-Red Hook                                   
341,KBKK,NYCEEC,K,Friends Of Crown Heights 29,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-778-1498,1435 Prospect Pl,11213,1,42,1003982,184593,saunders@foch.biz,http://fochdaycare.org,7,3,2,16KBKK,40.673175,-73.929039,8,36,347,3036100.0,3013610066.0,Crown Heights North                                                        
342,KBKP,NYCEEC,K,All My Children # 11,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-576-6812,317 Rogers Ave,11225,1,47,997157,181800,info@amcearlylearn.com,http://allmychildrendaycare.com,3,7,1,17KBKP,40.665683,-73.95366700000001,9,35,321,3034153.0,3012960001.0,Crown Heights South                                                        
343,KBKU,NYCEEC,K,Friends Of Crown Heights 15,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-638-8686,2505 Pitkin Ave,11208,1,72,1017610,185022,davis@foch.biz,http://fochdaycare.org,7,3,1,19KBKU,40.674284,-73.879746,5,37,1192,3089020.0,3040060037.0,East New York                                                              
344,KBKV,NYCEEC,K,United Academy - Wythe Avenue,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-935-9848,722 Wythe Ave,11249,1,20,994869,194894,sdsalamon@gmail.com,,5,9,3,14KBKV,40.701848,-73.961662,1,33,539,3346162.0,3022030020.0,Williamsburg                                                               
345,KBKW,NYCEEC,K,Baais Yaakov Faigeh Of Schonberger Of Adas Yereim,,718-435-5111,1169 43rd St,11219,3,36,986662,172538,yleifer@adasyereim.org,,3,3,1,15KBKW,40.640281,-73.991741,12,39,224,3135866.0,3055970053.0,Borough Park                                                               
346,KBKY,NYCEEC,K,"Infant And Child Learning Center, The",,718-675-1249,670 Parkside Ave,11226,1,18,997762,178269,Margot.Sigmone@Downstate.edu,http://iclcdownstate.com,3,3,1,17KBKY,40.656185,-73.951251,9,40,820,3116057.0,3050570029.0,Prospect Lefferts Gardens-Wingate                                          
347,KBLA,NYCEEC,K,"The Little Darlings DCC, Inc.",,718-469-6207,1531 Nostrand Ave,11226,1,18,998366,175635,morrisdaycare@optimum.net,,5,9,3,17KBLA,40.648768,-73.949343,17,45,824,3110017.0,3049010073.0,Erasmus                                                                    
348,KBLB,NYCEEC,K,Friends Of Crown Heights 18,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,929-234-2955,851 Liberty Ave,11208,1,35,1018073,186044,dkny5107@aol.com,http://fochdaycare.org,7,3,1,19KBLB,40.677112,-73.878165,5,37,1192,3088473.0,3039760070.0,East New York                                                              
349,KBLF,NYCEEC,K,"Bambi DCC, Inc.",,718-771-1603,138 Hancock St,11216,1,20,998021,187871,bambicare@gmail.com,http://bambidcc.com,3,8,1,13KBLF,40.682446999999996,-73.950716,3,36,245,3052608.0,3018370052.0,Bedford                                                                    
350,KBLI,NYCEEC,K,Young Minds DCC,,718-622-8622,972 Fulton St,11238,1,20,994766,187859,msmith@fortgreenecouncil.org,http://facebook.com/fgcyoungminds,3,4,1,13KBLI,40.682446,-73.961984,2,35,201,3057638.0,3020140026.0,Clinton Hill                                                               
351,KBLJ,NYCEEC,K,"Community Parents, Inc.",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-221-2531,60 East 93rd St,11212,1,58,1004240,180994,clairewflor12@optonline.net,,3,7,1,17KBLJ,40.662494,-73.92700699999999,17,41,882,3346863.0,3045950215.0,Rugby-Remsen Village                                                       
352,KBLK,NYCEEC,K,Bedford Stuyvesant ECDC 5Q,,718-453-0788,5 Quincy St,11238,3,38,995035,189232,charlesm@bsecdc.org,,3,2,2,13KBLK,40.685789,-73.960911,2,35,231,3056376.0,3019690030.0,Clinton Hill                                                               
353,KBLL,NYCEEC,K,Northside Center For Child Development,,347-505-5517,44 - 60 Rockwell Pl,11201,1,20,989926,190175,drobinson@norhtsidecenter.org,http://northsidecenter.org,3,7,2,13KBLL,40.688807000000004,-73.979375,2,35,33,3058596.0,3020940035.0,Fort Greene                                                                
354,KBLM,NYCEEC,K,"Salvation Army, Bedford",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-552-2690,110 Kosciusko St,11216,1,116,997939,190854,Sarah.Fay@USE.SalvationArmy.Org,http://ny.salvationarmy.org/greaternewyork/daycare-programs,3,3,1,13KBLM,40.690709000000005,-73.950562,3,36,253,3049768.0,3017840011.0,Bedford                                                                    
355,KBLP,NYCEEC,K,Grand Street Settlement Dual #3,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-381-8900,319 Stanhope St,11237,1,40,1006862,195405,rebecarodriguez@grandsettlement.org,http://grandsettlement.org,3,2,2,32KBLP,40.70285,-73.918336,4,37,443,3074237.0,3032590023.0,Bushwick North                                                             
356,KBLS,NYCEEC,K,Sumner Children's Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-455-3471,860 Park Ave,11206,1,29,1000711,193640,ejaffe@bksny.org,http://bksny.org,3,7,1,14KBLS,40.698576,-73.94080100000001,3,36,28502,3324728.0,3015800001.0,Stuyvesant Heights                                                         
357,KBLT,NYCEEC,K,Tompkins Children's Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-782-9140,730 Park Ave,11206,1,33,999230,193457,mthompson@bksny.org,http://bksny.org,2,7,1,14KBLT,40.697942,-73.946392,3,36,25902,3324248.0,3017400001.0,Bedford                                                                    
358,KBLU,NYCEEC,K,Stagg Street Center For Children,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-388-1395,77 Stagg St,11206,1,70,998837,197692,daycare77@aol.com,,3,3,1,14KBLU,40.709127,-73.947461,1,34,511,3070819.0,3030230032.0,East Williamsburg                                                          
359,KBLW,NYCEEC,K,Bushwick United HDFC 4,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,347-269-8152,178 Leonard St,11206,1,21,998991,198004,catherinel@bushwickunited.org,http://bushwickunited.org,3,2,2,14KBLW,40.710035999999995,-73.94699200000001,1,34,505,3327883.0,3030240001.0,East Williamsburg                                                          
360,KBLY,NYCEEC,K,Graham CCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-387-9482,222 Graham Ave,11206,1,40,999969,197833,grahamchildcare@verizon.net,http://colonysouth.org,3,7,2,14KBLY,40.709621999999996,-73.943569,1,34,493,3344971.0,3030260001.0,Bushwick South                                                             
361,KBMA,NYCEEC,K,Tiferes Bnos,,718-599-2900,80 Skillman St,11205,3,40,996008,192887,bailar@tiferesbnos.org,,5,9,3,14KBMA,40.695957,-73.957392,3,33,1237,3390202.0,3018990038.0,Bedford                                                                    
362,KBMB,NYCEEC,K,Audrey Johnson DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-574-0130,272 Moffat St,11207,1,74,1010815,190492,audreyjo272@aol.com,http://lifetech.org,2,3,2,32KBMB,40.689834000000005,-73.904137,4,37,409,3080179.0,3034480015.0,Bushwick North                                                             
363,KBMC,NYCEEC,K,Small World,,718-963-0330,211 Ainslie St,11211,1,40,999340,199081,mrochford@stnicksalliance.org,,3,3,1,14KBMC,40.712972,-73.945453,1,34,495,3069039.0,3027700001.0,East Williamsburg                                                          
364,KBME,NYCEEC,K,Nuestros Ninos DCC II,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-218-8275,243 South 2nd St,11211,1,28,995956,198655,NuestrosNinosCDS@aol.com,,2,7,1,14KBME,40.711824,-73.958096,1,34,523,3256381.0,3024080032.0,North Side-South Side                                                      
365,KBMG,NYCEEC,K,Williamsburg Northside Pre - School,,718-599-7300,299 North 7th St,11211,3,58,997350,199773,tsmith@willnorth.org,http://willnorth.org,8,4,2,14KBMG,40.71488,-73.952965,1,33,519,3062015.0,3023230045.0,North Side-South Side                                                      
366,KBPU,NYCEEC,K,Our Saviour's Lutheran Preschool,,718-745-0020,414 80th St,11209,1,76,976961,167660,oslpreschool@verizon.net,http://oursaviourslutheranpreschool.com,2,3,1,20KBPU,40.626829,-74.02596700000001,10,43,138,3151309.0,3059890006.0,Bay Ridge                                                                  
367,KBMM,NYCEEC,K,Brooklyn Chinese - American Assoc.,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-438-0008,812 54th St,11220,1,85,982644,171900,Upk@bca.net,http://bca.net,3,8,2,20KBMM,40.638557,-74.005531,12,38,106,3139119.0,3056720011.0,Sunset Park East                                                           
368,KBMN,NYCEEC,K,Brooklyn Free Space,,718-965-3135,298 Sixth Ave,11215,1,28,989580,184175,mikia@brooklynfreespace.org,http://brooklynfreespace.org,8,2,1,15KBMN,40.672171,-73.98050400000001,6,39,135,3020951.0,3009750039.0,Park Slope-Gowanus                                                         
369,KBMO,NYCEEC,K,Chick Peas Child Care,,347-878-8732,451 7th Ave,11215,1,12,988487,180754,admissions@chickpeas.org,http://chickpeas.org,5,7,2,15KBMO,40.662889,-73.98490799999999,7,39,149,3026633.0,3011040003.0,Park Slope-Gowanus                                                         
370,KBMP,NYCEEC,K,Bay Ridge CCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-768-5030,314 - 44th St,11220,1,60,981212,176356,Bayridgechildcare@twcmetrobiz.com,,3,8,2,15KBMP,40.650667,-74.010487,7,38,80,3337171.0,3007370014.0,Sunset Park West                                                           
371,KBMQ,NYCEEC,K,"Hanson Place CDC, Inc.",,718-237-4303,55 Hanson Pl,11217,1,20,990971,189050,carol.brathwaite@yahoo.com,http://hansonplaceinc.com,5,2,1,15KBMQ,40.685378,-73.975554,2,35,35,3059236.0,3021130001.0,Fort Greene                                                                
372,KBMU,NYCEEC,K,A.C.E. ECC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-439-0450,199 14th Street2nd Floor,11215,1,17,986915,182329,aguo@lmcmc.com,,3,2,1,15KBMU,40.666965999999995,-73.990448,6,39,141,3023430.0,3010340068.0,Park Slope-Gowanus                                                         
373,KBMX,NYCEEC,K,A Fantis Parochial School,,718-624-0501,195 State St,11201,1,40,986644,190766,upkdirector@afantis.org,,5,9,3,15KBMX,40.690159,-73.99145,2,33,9,3329468.0,3002710032.0,Brooklyn Heights-Cobble Hill                                               
374,KBMZ,NYCEEC,K,Warren Street Center,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-237-9578,343 Warren St,11201,1,26,986956,188923,nsingh@lmcmc.com,http://lutheranhealthcare.org/main/warrenstreetcenterforchildrenandfamilies.aspx,3,4,1,15KBMZ,40.685037,-73.99025400000001,2,33,69,3006144.0,3003910056.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
375,KBNA,NYCEEC,K,Sunset Park Children's School,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-439-3323,4616 4th Ave,11220,1,18,981214,175525,mothergoose11232@gmail.com,http://sunsetparkchild.com,5,9,3,15KBNA,40.648565000000005,-74.010407,7,38,80,3011823.0,3007550045.0,Sunset Park West                                                           
376,KBNB,NYCEEC,K,"Therapy And Learning Center, Inc.",,718-290-2750,1723 8th Ave,11215,1,32,988465,179376,sandee.bennett@tlckids.org,,5,9,3,15KBNB,40.659129,-73.984952,7,38,169,3330250.0,3008760001.0,Windsor Terrace                                                            
377,KBNC,NYCEEC,K,Nesivos Bais Yaakov,,718-972-0804,1021 45th St,11219,3,40,985463,172802,nbyupk@gmail.com,,7,8,1,15KBNC,40.640918,-73.995817,12,39,112,3136354.0,3056080047.0,Sunset Park East                                                           
378,KBNG,NYCEEC,K,Bedford - Stuyvesant ECDC,,718-453-0500,275 Marcus Garvey Blvd,11221,1,40,1001199,189969,spiveys@bsecdc.org,,5,9,3,16KBNG,40.688117999999996,-73.939051,3,36,277,3325012.0,3016290001.0,Stuyvesant Heights                                                         
379,KBNI,NYCEEC,K,Bedford - Stuyvesant ECDC,,718-453-0605,214 Stuyvesant Ave,11221,1,37,1002766,189860,rattanik@bsecdc.org,,3,6,2,16KBNI,40.687985,-73.933065,3,36,293,3044631.0,3016350041.0,Stuyvesant Heights                                                         
380,KBNJ,NYCEEC,K,Bedford Stuyvesant ECDC 260,,718-453-0722,260 Jefferson Ave,11216,3,20,998867,188269,foxcasalk@bsecdc.org,,3,3,1,13KBNJ,40.683552,-73.94764,3,36,249,3052305.0,3018330038.0,Bedford                                                                    
381,KBNK,NYCEEC,K,Bedford Stuyvesant ECDC 262,,718-453-0760,262 Lexington Ave,11216,3,30,997668,189692,foxcasalk@bsecdc.org,,3,7,1,13KBNK,40.687597,-73.951574,3,36,243,3050588.0,3018020051.0,Bedford                                                                    
382,KBNL,NYCEEC,K,Bedford Stuyvesant ECDC 265,,718-455-5565,813 Hancock St,11233,3,48,1005651,189151,mimsd@bsecdc.org,,3,7,1,16KBNL,40.685697999999995,-73.922579,3,41,375,3039902.0,3014870074.0,Stuyvesant Heights                                                         
383,KBNN,NYCEEC,K,Bedford - Stuyvesant ECDC,,718-453-0681,971 Dekalb Ave,11221,1,20,1001863,191894,gonzalezt@bsecdc.org,,3,2,1,16KBNN,40.693101,-73.936421,3,36,289,3324973.0,3015980001.0,Stuyvesant Heights                                                         
384,KBNO,NYCEEC,K,Billy Martin CDC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-857-5630,333 Classon Ave,11205,1,18,995371,190628,billymartin333@yahoo.com,,5,9,3,13KBNO,40.689768,-73.960169,3,35,233,3321871.0,3019380001.0,Bedford                                                                    
385,KBNP,NYCEEC,K,Community Parents Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-771-4002,90 Chauncey St,11233,1,30,1003712,187088,cycummings@optimum.net,,3,7,1,16KBNP,40.680282,-73.93044499999999,3,36,297,3325183.0,3016910012.0,Crown Heights North                                                        
386,KBNR,NYCEEC,K,Mary McLeod Bethune CDC,,718-455-5137,360 Pulaski St,11206,1,36,1001889,191976,marybethune360@gmail.com,http://marymcleodbethunechilddevelopmentcenter.com,3,3,1,16KBNR,40.693836,-73.936392,3,36,289,3324973.0,3015980001.0,Stuyvesant Heights                                                         
387,KBNT,NYCEEC,K,Shirley Chisholm DCC Site 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-756-1721,2023 Pacific St,11233,1,40,1006160,185664,scd2023@aol.com,,3,3,1,16KBNT,40.676107,-73.921328,16,41,303,3038522.0,3014310054.0,Ocean Hill                                                                 
388,KBNU,NYCEEC,K,Stanley S Lamm Institute Preschool,,718-237-8833,500 19th St,11215,3,16,988971,178479,acaccamo@lammpreschool.org,http://lammpreschool.org,4,3,1,15KBNU,40.656944,-73.983115,7,38,1502,3017307.0,3008890001.0,Windsor Terrace                                                            
389,KBNV,NYCEEC,K,Friends Of Crown Heights #16,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-778-8558,963 Park Pl,11213,1,17,999342,184615,crafton34@gmail.com,,3,2,1,17KBNV,40.673192,-73.945799,8,36,341,3031302.0,3012350058.0,Crown Heights North                                                        
390,KBOA,NYCEEC,K,Our Children's Center,,718-260-5192,300 Jay St Room G309,11201,1,25,987728,192587,jwallace@citytech.cuny.edu,,3,3,1,13KBOA,40.695547,-73.98714,2,33,13,3335892.0,3001280001.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
391,KBOB,NYCEEC,K,196 Albany Avenue DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-773-0071,196 Albany Ave,11213,1,28,1001112,184847,albanydr19@aol.com,http://albanydaycare.org,3,3,2,17KBOB,40.67388,-73.938974,8,36,343,3031082.0,3012300044.0,Crown Heights North                                                        
392,KBOF,NYCEEC,K,Friends Of Crown Heights 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-638-8686,671 Prospect Pl,11216,1,47,996962,185166,davis@fochdaycare.org,http://fochdaycare.org,7,3,2,17KBOF,40.674695,-73.954594,8,35,221,3030896.0,3012240045.0,Crown Heights North                                                        
393,KBOI,NYCEEC,K,Joan Watkins Corp. D / B / A Pre - School Minds DCC,,718-284-9392,3316 - 18 Church Ave,11203,1,40,999222,176394,preschoolminds@verizon.et,,3,7,2,17KBOI,40.650957,-73.94641899999999,17,45,856,3109372.0,3048870007.0,East Flatbush-Farragut                                                     
394,KBOL,NYCEEC,K,"Phebeana Preschool, Inc.",,718-284-8147,160 Parkside Ave,11226,1,48,994507,177625,phebeanapreskool@aol.com,,7,6,1,17KBOL,40.654449,-73.962962,14,40,50804,3115913.0,3050530018.0,Flatbush                                                                   
395,KBON,NYCEEC,K,The Children's Center @ SUNY Brooklyn,,718-221-6160,440 Lenox Rd,11203,1,16,999615,177570,maryann.moran@downstate.edu,,5,9,3,18KBON,40.6545,-73.94449499999999,17,40,816,3108105.0,3048560012.0,East Flatbush-Farragut                                                     
396,KBOP,NYCEEC,K,Traditional DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,917-306-2070,1112 Winthrop St,11212,1,36,1005645,180421,marishaking@gmail.com,,5,9,3,18KBOP,40.662008,-73.923061,17,41,884,3100654.0,3046310007.0,Rugby-Remsen Village                                                       
